382,"NCT03684889","CD19-specific CAR T Cells With a Fully Human Binding Domain for CD19+ Leukemia or Lymphoma",,"Not yet recruiting","No Results Available","Leukemia|Lymphoma","Biological: SCRI-huCAR19v1","The adverse events associated with CAR T cell product infusions will be assessed|The leukemia response to SCRI-huCAR19v1 in subjects with relapsed or refractory CD19+ leukemia will be assessed","Seattle Children's Hospital","All","1 Year to 26 Years   (Child, Adult)","Phase 1|Phase 2","107","Other","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","PLAT-06","November 2018","December 2021","December 2036","September 26, 2018","null","September 26, 2018","","","https://ClinicalTrials.gov/show/NCT03684889"
383,"NCT03684876","Association Between Renal and Right Cardiac Functions After Urinary Sodium Depletion Following Cardiac Surgery","DECONGEST","Recruiting","No Results Available","Cardiorenal Syndrome","Procedure: diuretic use","change in renal glomerular filtration before and 6 hours after use of diurectic","Centre Hospitalier Universitaire, Amiens","All","18 Years and older   (Adult, Older Adult)","","40","Other","Observational","Observational Model: Cohort|Time Perspective: Prospective","PI 2018_843_012","June 1, 2018","June 1, 2020","June 1, 2020","September 26, 2018","null","September 26, 2018","CHU Amiens Picardie, Amiens, France","","https://ClinicalTrials.gov/show/NCT03684876"
384,"NCT03684863","Capecitabine in HER-2 Positive Breast Cancer With Pathologic Residual Tumors After Preoperative Chemotherapy",,"Not yet recruiting","No Results Available","HER2-positive Breast Cancer","Drug: Capecitabine","disease free survival(DFS)|overall survival(OS)|medicine safety","Shandong Cancer Hospital and Institute","Female","20 Years to 75 Years   (Adult, Older Adult)","Phase 2","200","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","ShandongCHI-06","October 2018","December 2023","December 2025","September 26, 2018","null","September 26, 2018","","","https://ClinicalTrials.gov/show/NCT03684863"
385,"NCT03684850","Knee Brace and Biomechanical Footwear in the Treatment of Knee Osteoarthritis.",,"Recruiting","No Results Available","Osteoarthritis,Knee","Other: Home-based exercise|Device: Knee brace|Device: Biomechanical footwear device","Change from baseline Pain intensity at 4 months: VAS|Change from baseline clinical symptoms at 4 months.|Change from baseline Health-Related Quality of Life at 4 months: SF-36|Change from baseline isometric knee extension and flexion forces at 4 months.|Change from baseline walking speed gait parameter at 4 months.|Change from baseline cadence gait parameter at 4 months.|Change from baseline stride length gait parameter at 4 months.|Change from baseline step length gait parameter at 4 months.|Change from baseline stance time and % stance gait parameter at 4 months.|Change from baseline swing time and % swing gait parameter at 4 months.|Change from baseline 40 m Fast-paced Walk Test at 4 months.|Change from baseline Stair Ascend/Descend Test at 4 months.|Change from baseline 30s Timed Chair Stand Test at 4 months.|Change from baseline knee range of movement at 4 months.|Change from baseline physical activity at 4 months.|Change from baseline cost-utility at 4 months.","Central Finland Hospital District","All","45 Years to 70 Years   (Adult, Older Adult)","Not Applicable","120","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment","Dnro 11U/2015","December 2016","February 2019","October 2019","September 26, 2018","null","September 26, 2018","Central Finland Central Hospital, Jyväskylä, Finland","","https://ClinicalTrials.gov/show/NCT03684850"
386,"NCT03684837","D Vitamine and Whole Body Vibration in Functional Outcomes",,"Active, not recruiting","No Results Available","COPD|Aging","Dietary Supplement: Vitamine D supplementation|Other: chronic exercise in whole body vibration (WBV)","Functional capacity|Balance static and dynamic|Gait speed|Body composition|Quality of life measure by WHOQOL|Peripheral strength|Respiratory strength","Maíra F Pessoa|Universidade Federal de Pernambuco","All","60 Years to 75 Years   (Adult, Older Adult)","Not Applicable","59","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","COPDinfl","March 20, 2018","August 30, 2018","September 30, 2018","September 26, 2018","null","September 26, 2018","Federal University of Pernambuco, Recife, Pernambuco, Brazil","","https://ClinicalTrials.gov/show/NCT03684837"
387,"NCT03684824","Accuracy of Ultrasound Markers Versus Biochemical Markers in Prediction of Ovarian Response in Obese Women Undergoing IVF/ICSI Treatment",,"Not yet recruiting","No Results Available","Invitro Fertilization","Drug: Long luteal phase GnRH agonist protocol|Drug: Gonadotropins","number of retrieved oocytes|Clinical pregnancy rate","Cairo University","Female","19 Years to 35 Years   (Adult)","Not Applicable","100","Other","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Diagnostic","39","September 2018","September 2019","October 2019","September 26, 2018","null","September 26, 2018","Ameer Elsherief, Minya, Egypt","","https://ClinicalTrials.gov/show/NCT03684824"
388,"NCT03684811","A Study of FT 2102 in Participants With Advanced Solid Tumors and Gliomas With an IDH1 Mutation",,"Not yet recruiting","No Results Available","Cohort 1a and 1b: Glioma|Cohort 1a and 1b: Glioblastoma Multiforme|Cohort 2a and 2b: Hepatobiliary Tumors (Hepatocellular Carcinoma, Bile Duct Carcinoma, Intrahepatic Cholangiocarcinoma, Other Hepatobiliary Carcinomas)|Cohort 3a and 3b: Chondrosarcoma|Cohort 4a and 4b: Intrahepatic Cholangiocarcinoma|Cohort 5a: Other Solid Tumors With IDH1 Mutations","Drug: FT-2102|Drug: Azacitidine|Biological: Nivolumab|Drug: Gemcitabine and Cisplatin","Number of participants with a Dose Limiting Toxicity (DLT) [Phase 1]|Doses recommended for future studies [Phase 1]|Objective response [CR+PR +MR (glioma only)] rate of FT-2102 single agent or in combination with azacitidine (glioma and chondrosarcoma), nivolumab (hepatobiliary tumors) and gemcitabine/cisplatin (intrahepatic cholangiocarcinoma) [Phase 2]|Area under the plasma concentration versus time curve (AUC) [Phase 1 and Phase 2]|Peak Plasma Concentration (Cmax) [Phase 1 and Phase 2]|Time of peak plasma concentration Tmax [Phase 1 and Phase 2]|Time for half of the drug to be absent in blood stream following dose (T 1/2) [Phase 1 and Phase 2]|Rate at which drug is removed from blood stream (CL/F) [Phase 1 and Phase 2]|Rate of drug distribution within the blood stream (Vd/F) [Phase 1 and Phase 2]|Drug level within CSF (Glioma only) [Phase 1 and Phase 2]|Overall response rate of FT-2102 as a single-agent or in combination with azacitidine or nivolumab or gemcitabine/cisplatin [Phase 1]|Incidence and severity of adverse events as assessed by CTCAE v4.0 as a single-agent or in combination with azacitidine or nivolumab or gemcitabine/cisplatin [Phase 1and 2]|Progression-Free Survival (PFS) [Phase 1b and 2]|Time to Progression (TTP) [Phase 1b and 2]|Duration of Response (DOR) [Phase 1b and 2]|Overall Survival (OS) [Phase 1b and 2]|Time to Response (TTR) [Phase 1b and 2]","Forma Therapeutics, Inc.","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","200","Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","2102-ONC-102","October 1, 2018","September 1, 2021","April 1, 2022","September 26, 2018","null","September 26, 2018","University of Miami, Sylvester Comprehensive Cancer Center, Miami, Florida, United States","","https://ClinicalTrials.gov/show/NCT03684811"
389,"NCT03684798","MCII for Alcohol Use Disorders",,"Recruiting","No Results Available","Alcohol Use Disorder","Other: MCII|Other: Treatment as usual","Number of participants with return to any drinking|Rate of number of drinking events during treatment|Number of participants with early treatment termination|Rate of general self-efficacy for abstinence|Rate of goal commitment for abstinence","Susanne Rösner|University of Konstanz|Zurich University of Applied Sciences|New York University|University of Hamburg|Forel Clinic","All","18 Years and older   (Adult, Older Adult)","Not Applicable","122","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","2017-1","August 14, 2018","January 2019","April 2019","September 26, 2018","null","September 26, 2018","Forel Klinik, Ellikon, Zurich, Switzerland","","https://ClinicalTrials.gov/show/NCT03684798"
390,"NCT03684785","Intratumoral AST-008 Combined With Pembrolizumab in Patients With Advanced Solid Tumors",,"Not yet recruiting","No Results Available","Advanced or Metastatic Solid Tumors|Advanced or Metastatic Melanoma|Advanced or Metastatic Head and Neck Squamous Cell Carcinoma|Advanced or Metastatic Cutaneous Squamous Cell Carcinoma|Advanced or Metastatic Merkel Cell Carcinoma","Drug: AST-008|Biological: Pembrolizumab","Adverse events of AST-008 alone and in combination with pembrolizumab|Recommended Phase 2 dose|Disease assessment with RECIST 1.1","Exicure, Inc.","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","81","Industry","Interventional","Allocation: Randomized|Intervention Model: Sequential Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","AST-008-102","November 15, 2018","December 31, 2020","April 1, 2021","September 26, 2018","null","September 27, 2018","","","https://ClinicalTrials.gov/show/NCT03684785"
391,"NCT03684772","Topical Ionic Contra-Viral Therapy in Actinic Keratosis",,"Not yet recruiting","No Results Available","Actinic Keratosis","Drug: ICVT Topical Gel|Drug: Furosemide Topical Gel|Drug: Digoxin Topical Gel|Drug: Vehicle Topical Gel","Complete clinical clearance (CCC) per field|Change in AK-FAS (AK field assessment scale)|Investigator global score (IGS) of each field|Evolution of one assigned target lesion in the field, assessed by dermoscopy|Field morphology|Standardized photography with Canfield VISIA or 2D photography and with Antera 3D camera|Biopsy biomarker|Skin swab markers|Adverse events collected throughout the study|12-Lead ECGs performed at Screening and End of Study|Vital Signs performed at Screening and End of Study|Patient diary on treatment application compliance, local tolerance and selfies photo","Cutanea Life Sciences, Inc.","All","18 Years to 100 Years   (Adult, Older Adult)","Phase 2","32","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","CLS003-CO-PR-004","September 2018","November 2018","December 2018","September 26, 2018","null","September 26, 2018","Centre for Human Drug Research, Leiden, Netherlands","","https://ClinicalTrials.gov/show/NCT03684772"
392,"NCT03684759","Sputum Validation for the Molecular Diagnosis of Respiratory Viral Infections in Cystic Fibrosis","EXPIRE","Completed","No Results Available","Cystic Fibrosis|Respiratory Infection","","Concordance of viral type detected in both samples for each participant: sputum and nasopharyngeal swab","University Hospital, Brest","All","Child, Adult, Older Adult","","30","Other","Observational","Observational Model: Case-Only|Time Perspective: Prospective","EXPIRE","February 24, 2016","February 6, 2017","February 6, 2017","September 26, 2018","null","September 26, 2018","CHU d'Angers, Angers, France|Centre de Perharidy, Roscoff, France|Hôpital Foch, Suresnes, France","","https://ClinicalTrials.gov/show/NCT03684759"
393,"NCT03684746","Innovation Adoption in Medical Robotic Surgery: Case of Royal Bournemouth Hospital",,"Recruiting","No Results Available","Staff Attitude","Other: No Intervention","Surgical Innovation Framework","Bournemouth University|Royal Bournemouth Hospital","All","up to 90 Years   (Child, Adult, Older Adult)","","250","Other","Observational","Observational Model: Cohort|Time Perspective: Other","1718/IRASMSE/1","July 11, 2018","December 30, 2018","December 30, 2018","September 26, 2018","null","September 26, 2018","Royal Bournemouth Hospital, Bournemouth, United Kingdom","","https://ClinicalTrials.gov/show/NCT03684746"
394,"NCT03684733","Magnetic Resonance Breast Tissue Characterisation to Improve Risk Stratification for Breast Cancer","MR-BTC","Recruiting","No Results Available","BRCA1 Mutation|BRCA2 Mutation|Mammography|MRI","Diagnostic Test: MRI","Arm 1 (Cohort 1), Arm 2 (Cohorts 2 & 3) : breast density|Arm 1 (Cohort 1), Arm 2 (Cohorts 2-3) : breast parenchyma enhancement (BPE)|Arm 2 (Cohort 4): breast density|Arm 2 (Cohort 4): breast parenchyma enhancement (BPE)","Royal Marsden NHS Foundation Trust","Female","39 Years to 50 Years   (Adult)","","30","Other","Observational","Observational Model: Other|Time Perspective: Other","CCR 4173","March 13, 2017","November 30, 2018","November 30, 2018","September 26, 2018","null","September 26, 2018","The Royal Marsden NHS Foundation Trust, Sutton, Surrey, United Kingdom","","https://ClinicalTrials.gov/show/NCT03684733"
395,"NCT03684720","Using 'Guided-Discovery-Learning' to Optimize and Maximize Transfer of Surgical Simulation","GDLEFFICACY","Recruiting","No Results Available","Humans|Simulation Training|Problem-Based Learning|Clinical Competence|Education, Medical|Learning|Surgical Procedure, Unspecified","Other: Discover followed by direct instruction [DD]","Effects of Guided-Discovery-Learning in the Far Transfer of Simple Surgical Skills.|Effects of Guided-Discovery-Learning on the Near Transfer of Simple Surgical Skills.|Effects of Guided-Discovery-Learning immediately after a training-session in simple surgical skills.|Impact Difference on near and far transfer using Guided-Discovery-Learning","Copenhagen Academy for Medical Education and Simulation","All","Child, Adult, Older Adult","Not Applicable","64","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Other","GDL-Efficacy","October 2, 2018","November 1, 2018","July 31, 2020","September 26, 2018","null","September 28, 2018","Copenhagen Academy of Medical Education and Simulation, Copenhagen, Kbh Ø, Denmark","""Study Protocol, Statistical Analysis Plan, and Informed Consent Form"", https://ClinicalTrials.gov/ProvidedDocs/20/NCT03684720/Prot_SAP_ICF_002.pdf","https://ClinicalTrials.gov/show/NCT03684720"
396,"NCT03684707","Cancer Chemoprevention by Metformin Hydrochloride Compared to Placebo in Oral Potentially Malignant Lesions",,"Recruiting","No Results Available","Oral Cancer","Drug: Metformin Hcl 500Mg 24Hr Sa Tab|Other: starch tablet","Evaluate lesion size in millimeters|Measurement of salivary Micro RNA|Measuring immuno-histochemical marker","Ain Shams University","All","20 Years to 60 Years   (Adult)","Phase 4","30","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Prevention","Cairo University","September 15, 2018","June 15, 2019","September 15, 2019","September 26, 2018","null","September 26, 2018","Noha Nasr, Cairo, New Cairo, Egypt","","https://ClinicalTrials.gov/show/NCT03684707"
397,"NCT03684694","Safety and Antitumor Activity Study of Loncastuximab Tesirine + Ibrutinib in Diffuse Large B-Cell or Mantle Cell Lymphoma",,"Not yet recruiting","No Results Available","Diffuse Large B-Cell Lymphoma|Mantle Cell Lymphoma","Drug: Loncastuximab Tesirine and Ibrutinib","Safety and tolerability of loncastuximab tesirine in combination with ibrutinib by measuring frequency and severity of adverse events (AEs)|Safety and tolerability of loncastuximab tesirine in combination with ibrutinib by measuring frequency and severity of serious adverse events (SAEs)|Safety and tolerability of loncastuximab tesirine in combination with ibrutinib by measuring incidence of dose limiting toxicities (DLTs) (dose escalation only)|Overall response rate (ORR)|Complete Response Rate (CR)|Duration of Response (DOR): time from first tumor response to disease progression or death|Overall survival (time between the start of treatment and death from any cause)","ADC Therapeutics S.A.","All","18 Years and older   (Adult, Older Adult)","Phase 1","60","Industry","Interventional","Intervention Model: Sequential Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","ADCT-402-103","December 2018","July 2022","September 2022","September 26, 2018","null","September 26, 2018","","","https://ClinicalTrials.gov/show/NCT03684694"
398,"NCT03684681","The Navigator Trial",,"Not yet recruiting","No Results Available","Opioid Use|Opioid Dependence|Opioid Abuse|Opioid-Related Disorders","Behavioral: Peer Navigator Intervention|Behavioral: Social Work Intervention","30-day treatment engagement|Recurrent ED visits for overdose|Overdose rates|Successful completion or retention in addiction treatment|Overdose death|Heterogeneity of intervention effect","Rhode Island Hospital|Brown University","All","18 Years and older   (Adult, Older Adult)","Not Applicable","650","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","Navigator","October 1, 2018","October 31, 2020","October 31, 2020","September 26, 2018","null","September 26, 2018","Rhode Island Hospital, Providence, Rhode Island, United States","","https://ClinicalTrials.gov/show/NCT03684681"
399,"NCT03684668","Psychoeduc Interv. Through Meta-universes on Condom`s Use Self - Efficacy and Sexual Behavior in Students of UAChile","MVSR","Not yet recruiting","No Results Available","Sexually Transmitted Diseases|Sexually Transmitted Diseases, Viral|Sexually Transmitted Diseases, Bacterial","Behavioral: Psychoeducational intervention","Self-efficacy in the use of male condom|Safe sexual behavior|Satisfaction with the intervention","Rosa Jimenez|Universidad Autónoma de Chile","All","17 Years to 30 Years   (Child, Adult)","Not Applicable","120","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Prevention","SEXUALHEALTHRISKMETAVERSE","October 2018","January 2019","March 2019","September 26, 2018","null","September 26, 2018","","","https://ClinicalTrials.gov/show/NCT03684668"
400,"NCT03684655","Imaging Immune Activation in HIV by PET-MR",,"Recruiting","No Results Available","HIV Infections","Drug: [18F]F-AraG (2'-deoxy-2'-fluoro-9-β-D-arabinofuranosylguanine)","Anatomical distribution of [18F]F-AraG|[18F]F-AraG uptake in early and later-treated HIV infection|Correlate [18F]F-AraG uptake with measures of HIV persistence","University of California, San Francisco|National Institute of Allergy and Infectious Diseases (NIAID)","All","18 Years and older   (Adult, Older Adult)","Phase 1","30","Other|NIH","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Diagnostic","16-20302","September 21, 2018","October 1, 2019","June 1, 2020","September 26, 2018","null","September 26, 2018","University of California, San Francisco, San Francisco, California, United States","","https://ClinicalTrials.gov/show/NCT03684655"
401,"NCT03684642","Efficacy and Safety of Efpeglenatide Versus Dulaglutide in Patients With Type 2 Diabetes Mellitus Inadequately Controlled With Metformin","AMPLITUDE-D","Not yet recruiting","No Results Available","Type 2 Diabetes Mellitus","Drug: Efpeglenatide SAR439977|Drug: Dulaglutide|Drug: Metformin","Change in glycated hemoglobin (HbA1c)|Change in fasting plasma glucose (FPG)|Change in body weight|Participants with HbA1c <7.0%|Hypoglycemic participants|Hypoglycemic events|Adverse events (AEs)","Sanofi","All","18 Years and older   (Adult, Older Adult)","Phase 3","900","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","EFC14829|2017-002956-10|U1111-1205-3150","September 27, 2018","December 2020","December 2020","September 26, 2018","null","September 26, 2018","","","https://ClinicalTrials.gov/show/NCT03684642"
402,"NCT03684629","Computer Scan Based Analysing System on Improving Stroke Management Quality Evaluation","CASE","Recruiting","No Results Available","Acute Ischemic Stroke and Transient Ischemic Attacks","Behavioral: the response of KPI and corresponding suggestion","Rate of neurological deficit score|Rate of intravenous tPA within 4.5 hours of onset|Rate of administration of aspirin or other antiplatelet agents within 48 hours of admission|Rate of statin use during hospitalization|Rate of statin treatment at discharge|Rate of antithrombotic therapy at discharge|Rate of anticoagulant treatment for patients with atrial fibrillation at discharge|Rate of prevention of deep vein thrombosis|Rate of blood vessel assessment within one week of hospitalization|Rate of swallowing function evaluation|Rate of lipid level assessment|Rate of rehabilitation evaluation and implementation|Rate of offerring quit smoking counseling or health benefits education|Rate of antihypertensive therapy for cerebral infarction patients with hypertension at discharge|7）Rate of Patients with diabetes were given hypoglycemic drug treatment at discharge|Average day in hospital|averaged hospital costs","Second Affiliated Hospital, School of Medicine, Zhejiang University","All","18 Years and older   (Adult, Older Adult)","Not Applicable","5000","Other","Interventional","Allocation: Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","CASE","January 1, 2018","October 1, 2018","August 1, 2019","September 26, 2018","null","September 26, 2018","The second affiliated hosipital of Zhejiang University, Zhejiang, China","","https://ClinicalTrials.gov/show/NCT03684629"
403,"NCT03684616","Epidemiology, Management, Prognosis and Medical Cost Analysis of IHCA and OHCA",,"Completed","No Results Available","Out-Of-Hospital Cardiac Arrest","Drug: Statin","one year survival","National Taiwan University Hospital","All","Child, Adult, Older Adult","","100000","Other","Observational","Observational Model: Cohort|Time Perspective: Retrospective","201404063W|NHRI database","May 8, 2014","May 7, 2015","May 7, 2015","September 26, 2018","null","September 26, 2018","National Taiwan University Hospital, Taipei, Taiwan","","https://ClinicalTrials.gov/show/NCT03684616"
404,"NCT03684603","Acoustic Cueing During Slow-wave Sleep as a Measure to Improve Motor Rehabilitation Outcome in Patients With Ischemic Stroke",,"Recruiting","No Results Available","Stroke","Behavioral: melody during motor training and slow wave sleep|Behavioral: melody only during motor training","Improvement in specific motor task|Improvement in generalized motor rehabilitation outcome|Correlation of motor learning curve and time of sleep cueing|Correlation of the (non-)response to in-sleep cueing with clinical parameters","University of Zurich|Cereneo AG","All","18 Years and older   (Adult, Older Adult)","Not Applicable","12","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","2017-00199","November 1, 2017","December 31, 2019","December 31, 2019","September 25, 2018","null","September 25, 2018","University Hospital Zurich, Zurich, Switzerland","","https://ClinicalTrials.gov/show/NCT03684603"
405,"NCT03684590","Comparison of the ANI Monitor With Standard Care for Abdominal Hysterectomy",,"Not yet recruiting","No Results Available","Acute Pain","Device: ANI-guided opioid administration|Other: Standard opioid administration","Pain scores from Standard Clinical Practice vs. ANI guided administration|Incidence of PONV and amount of PACU medications","University of Texas Southwestern Medical Center","All","18 Years to 90 Years   (Adult, Older Adult)","Not Applicable","100","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","STU-2018-0096","January 2019","December 2020","December 2020","September 25, 2018","null","September 25, 2018","Parkland Health & Hospital System, Dallas, Texas, United States","","https://ClinicalTrials.gov/show/NCT03684590"
406,"NCT03684577","Efficacy of Hypnotherapy for Agoraphobia","WIKI-A","Not yet recruiting","No Results Available","Agoraphobia","Behavioral: Hypnotherapy for Agoraphobia","Panic and Agoraphobia Scale (PAS)","University Hospital Tuebingen","All","18 Years to 65 Years   (Adult, Older Adult)","Not Applicable","50","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment","WIKI-A","October 1, 2018","June 30, 2020","July 31, 2020","September 25, 2018","null","September 27, 2018","","","https://ClinicalTrials.gov/show/NCT03684577"
407,"NCT03684564","RIvaroxaban for Stroke Patients With AntiPhospholipid Syndrome","RISAPS","Not yet recruiting","No Results Available","Antiphospholipid Syndrome","Drug: Rivaroxaban|Drug: Warfarin","To compare the efficacy of high intensity oral rivaroxaban vs high intensity warfarin in patients with antiphospholipid syndrome with or without systemic lupus erythematosus who have had a stroke or other ischaemic brain manifestations.|Health Economics Analysis- cost per adjusted life year|Clinical Measures of Efficacy- Vascular events|Clinical Measures of Efficacy- Death|A composite outcome measure of thrombotic events, including arterial, venous micro vascular and death.|Safety Events- bleeding all bleeds|Safety - All Serious Adverse Events|Safety- Cerebral Micro bleeds|Anti-coagulation intensity- Rivaroxaban anti-Xa levels|Anti-coagulation intensity-Warfarin|ii) Changes in total brain volume, white matter volume and grey matter volume on T1w volumetric images on MRI|Composite of clinical cardiac and cerebrovascular outcomes using MACCE","University College, London|Arthritis Research UK|King's College London|University College London Hospitals|Hammersmith Hospitals NHS Trust|Guy's and St Thomas' NHS Foundation Trust|Barts & The London NHS Trust|King's College Hospital NHS Trust","All","18 Years and older   (Adult, Older Adult)","Phase 2|Phase 3","140","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","CTU/2015/174","January 2019","April 2022","October 2022","September 25, 2018","null","September 25, 2018","","","https://ClinicalTrials.gov/show/NCT03684564"
408,"NCT03684551","Improving Community Health Worker Performance With a Supervision Dashboard",,"Completed","No Results Available","Community Health Worker Performance","Other: The CHW-led health system|Other: The CHW Supervision model|Other: The CHW Performance Dashboard","Quantity of care|Timeliness of care|Quality of care","Ari Johnson, MD|Muso, Bamako Mali and San Francisco USA|Malaria Research and Training Center, Bamako, Mali|University of California, San Francisco|Harvard Medical School|Medic Mobile, San Francisco, USA|Malian Ministry of Health and Public Hygiene","All","18 Years to 45 Years   (Adult)","Not Applicable","148","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Health Services Research","1015-0616","November 1, 2015","June 30, 2016","October 31, 2016","September 25, 2018","null","September 25, 2018","","","https://ClinicalTrials.gov/show/NCT03684551"
409,"NCT03684538","Efficacy Of Probiotics vs. Zinc vs. Probiotics-Zinc Combination On Acute Diarrhea In Children",,"Not yet recruiting","No Results Available","Acute Diarrhea","Other: Probiotics|Other: Zinc|Other: Probiotics & Zinc|Other: Standard care","Diarrhea consistency|Diarrhea duration|Hospital stay","Makassed General Hospital","All","31 Days to 5 Years   (Child)","Not Applicable","240","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment","1022018","October 1, 2018","March 1, 2019","March 1, 2019","September 25, 2018","null","September 25, 2018","Makassed General Hospital, Beirut, Lebanon","","https://ClinicalTrials.gov/show/NCT03684538"
410,"NCT03684525","Assessment of Extraction of Primary Canines in Treating Mesioangular Displaced Permanent Canines",,"Recruiting","No Results Available","Displaced Tooth","Procedure: Extraction of primary canines","Successful eruption of maxillary permanent canines into the dental arch|Successful improvement of permanent canine position radiographically","King Abdulaziz University","All","9 Years to 12 Years   (Child)","Not Applicable","86","Other","Interventional","Allocation: Randomized|Intervention Model: Factorial Assignment|Masking: Single (Investigator)|Primary Purpose: Treatment","KingAbdulazizUniversity","November 28, 2017","December 2018","December 2019","September 25, 2018","null","September 25, 2018","King Abdulaziz University, Dental University Hospital, Jeddah, Saudi Arabia","","https://ClinicalTrials.gov/show/NCT03684525"
411,"NCT03684512","Promotion of Physical Activity in Adolescents With Intellectual and Developmental Disabilities",,"Not yet recruiting","No Results Available","Adolescent Behavior|Intellectual Disability|Down Syndrome|Physical Activity","Behavioral: Group Exercise Sessions|Behavioral: Individual Support Sessions|Behavioral: Facebook Group","Change in Physical Activity|Change in Parent Physical Activity|Change in Sedentary Time|Change in Parent Sedentary Time|Change in Cardiovascular Fitness|Change in Muscular Strength|Change in Motor Ability|Change in Quality of Life","University of Kansas|Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD)","All","10 Years to 19 Years   (Child, Adult)","Not Applicable","114","Other|NIH","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Prevention","STUDY00140784|R01HD094704","January 25, 2019","July 24, 2022","January 24, 2023","September 25, 2018","null","September 25, 2018","","","https://ClinicalTrials.gov/show/NCT03684512"
412,"NCT03684499","Fluid in Neonatal Hyperbilirubinemia",,"Not yet recruiting","No Results Available","Bilirubinemia","Other: fluid supplementation|Other: breast feeding","decrease of bilirubin level after fluid supplementation|phototherapy","Assiut University","All","up to 28 Days   (Child)","Not Applicable","40","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","fsnh","December 1, 2018","November 30, 2019","June 30, 2020","September 25, 2018","null","September 25, 2018","","","https://ClinicalTrials.gov/show/NCT03684499"
413,"NCT03684486","Rehabilitation by Effort for Patients With Advanced Bronchial Cancer","RehabKBP","Recruiting","No Results Available","Bronchial Cancer|Malignant Mesothelioma","Behavioral: rehabilitation by effort","faisability of rehabilitation by effort","University Hospital, Toulouse","All","18 Years to 70 Years   (Adult, Older Adult)","Not Applicable","20","Other","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Supportive Care","RC31/11/0087","February 1, 2012","February 1, 2020","February 1, 2022","September 25, 2018","null","September 25, 2018","CHU de Toulouse, Toulouse, France","","https://ClinicalTrials.gov/show/NCT03684486"
